Name,ClusteringCoefficient,Eccentricity,NumberOfEdges,BetweennessCentrality,ClosenessCentrality,Degree,Highest Freq Group Number
K76.8,1.0,4,4,0.0,0.3644235526966848,4,3
N08.8,0.7142857142857143,3,7,6.667813158394925e-05,0.485497692814766,7,3
E66.2,0.8055555555555556,3,9,5.044394231527031e-07,0.4243733794295592,9,2
J09.X,0.8095238095238095,3,7,1.14322810494358e-06,0.48279252704031467,7,2
K43.9,1.0,3,4,0.0,0.48105813193990854,4,3
B17.1,1.0,3,4,0.0,0.4812152891212022,4,3
J98.2,0.9047619047619048,3,7,7.740422156432075e-08,0.4869421487603306,7,2
I77.9,0.645021645021645,3,22,3.1366301451783536e-05,0.49116372124041346,22,2
T83.5,1.0,3,4,0.0,0.4812152891212022,4,3
D52.9,0.8713450292397661,3,19,5.844567397542319e-07,0.49646107178968657,19,2
L93.2,1.0,4,3,0.0,0.39342948717948717,3,3
I24.0,0.8088235294117647,3,17,4.099939383670651e-06,0.4871031746031746,17,3
D73.5,0.7857142857142857,3,8,8.530154471198877e-07,0.48137254901960785,8,2
M62.8,1.0,3,8,0.0,0.4874255459960291,8,2
H81.0,0.8571428571428571,3,8,2.935340428767268e-06,0.4896941489361702,8,2
C90.0,0.46881720430107526,3,31,0.0002632271534608403,0.49696356275303644,31,3
D62.X,1.0,3,3,0.0,0.48090107737512244,3,3
I66.9,1.0,3,4,0.0,0.4845394736842105,4,2
H50.1,1.0,3,4,0.0,0.4289458357600466,4,2
J67.9,0.8333333333333334,3,12,6.687245844747646e-07,0.48920624377283295,12,2
B18.2,0.5849802371541502,3,23,0.00014433453889171587,0.4941294867494129,23,2
O99.2,1.0,3,4,0.0,0.47700777202072536,4,3
N41.9,1.0,3,4,0.0,0.48105813193990854,4,3
C76.1,1.0,3,4,0.0,0.48137254901960785,4,3
C71.9,1.0,3,4,0.0,0.483743842364532,4,2
N01.3,1.0,3,3,0.0,0.48105813193990854,3,3
I84.9,0.680952380952381,3,21,3.1415255473594384e-05,0.4937981897418706,21,2
C07.X,1.0,3,4,0.0,0.48342632097144733,4,2
A06.0,0.9523809523809523,3,7,1.9115623006343674e-07,0.4861386138613861,7,3
E20.9,0.7818181818181819,3,11,9.423582657918523e-07,0.4874255459960291,11,2
C92.0,1.0,3,4,0.0,0.4824762528660334,4,2
E51.2,1.0,3,4,0.0,0.4812152891212022,4,3
M93.9,0.6190476190476191,3,7,2.5496090536380977e-06,0.4780915287244401,7,3
D50.0,0.509090909090909,3,11,6.80842338034536e-05,0.48295081967213116,11,3
J48.X,0.9333333333333333,3,6,1.7403779376883436e-08,0.4815299117358614,6,2
I35.9,1.0,4,2,0.0,0.34407848633496846,2,3
K66.X,1.0,3,4,0.0,0.48105813193990854,4,3
I51.0,1.0,3,4,0.0,0.48137254901960785,4,2
H46.X,1.0,3,4,0.0,0.48058727569331156,4,3
D76.3,1.0,3,7,0.0,0.4826343381389253,7,2
J70.1,1.0,3,4,0.0,0.47886866059817945,4,2
C71.0,1.0,3,6,0.0,0.4874255459960291,6,2
I23.0,1.0,3,7,0.0,0.4840617811370358,7,2
K25.0,1.0,3,4,0.0,0.48105813193990854,4,3
F41.2,0.8571428571428571,3,8,3.753312238041487e-07,0.48645970937912814,8,2
G71.0,0.8666666666666667,3,6,8.23571702656091e-08,0.483743842364532,6,2
J37.0,1.0,3,2,0.0,0.3940609951845907,2,3
N08.3,0.5056818181818182,3,33,4.9811318906208584e-05,0.49696356275303644,33,3
N85.0,1.0,3,4,0.0,0.4765448075056616,4,3
Z96.1,1.0,3,4,0.0,0.4765448075056616,4,3
A04.8,1.0,3,4,0.0,0.4835850295469468,4,2
K92.8,0.782051282051282,3,13,5.143096544852419e-06,0.491,13,2
K29.8,1.0,3,4,0.0,0.48342632097144733,4,2
N02.5,1.0,3,4,0.0,0.4812152891212022,4,3
E12.6,1.0,3,5,0.0,0.484380138112463,5,3
B02.8,1.0,3,4,0.0,0.47731691510045365,4,3
G37.8,0.7555555555555555,3,10,2.0817375759199823e-06,0.4858179419525066,10,2
A06.5,0.9523809523809523,3,7,1.1979224765906781e-08,0.4871031746031746,7,2
I79.2,1.0,4,4,0.0,0.38978565758137074,4,3
I13.0,0.8571428571428571,3,15,7.72300039790097e-07,0.4903462050599201,15,2
T21.0,1.0,3,4,0.0,0.4835850295469468,4,3
Q77.4,1.0,3,4,0.0,0.4818449460255152,4,2
B42.8,1.0,3,4,0.0,0.4776264591439689,4,3
K57.9,0.6190476190476191,3,15,1.361803682298096e-05,0.49001996007984033,15,2
Z98.0,1.0,3,3,0.0,0.4780915287244401,3,3
S27.3,1.0,3,4,0.0,0.483743842364532,4,2
L88.X,1.0,3,4,0.0,0.3759571209800919,4,3
I83.2,1.0,3,4,0.0,0.3759571209800919,4,3
P28.2,1.0,3,4,0.0,0.4244956772334294,4,2
M89.4,1.0,3,4,0.0,0.4111080100474463,4,2
E11.3,0.6566666666666666,3,25,9.241981712238276e-06,0.49595959595959593,25,2
H90.0,0.7857142857142857,3,8,9.588015065356878e-07,0.4233975280252946,8,2
N18.X,1.0,3,4,0.0,0.4818449460255152,4,2
I65.3,1.0,3,4,0.0,0.47685335059889933,4,3
I66.0,1.0,3,4,0.0,0.47685335059889933,4,3
S26.8,0.7142857142857143,3,7,1.4020168273174864e-06,0.48058727569331156,7,3
Z01.6,0.9545454545454546,3,12,3.75306069301917e-08,0.44394213381555153,12,2
I70.X,0.9545454545454546,3,12,3.8611278281932174e-08,0.4893687707641196,12,2
I85.9,0.6190476190476191,3,7,1.3940382335838704e-06,0.4831092161364382,7,2
I24.1,1.0,3,4,0.0,0.4818449460255152,4,2
E11.4,0.7205882352941176,3,17,2.989344407006317e-06,0.4916555407209613,17,2
I42.7,0.775,3,16,2.75240279750423e-06,0.491,16,2
E00.9,1.0,3,4,0.0,0.48105813193990854,4,3
N63.X,1.0,3,3,0.0,0.4766990291262136,3,3
I82.0,0.9047619047619048,3,7,1.8353418128097756e-07,0.48807157057654077,7,2
Z94.1,0.7948717948717948,3,13,8.035455647226211e-07,0.48726430697982137,13,2
T86.2,0.5909090909090909,3,12,3.981403280585579e-06,0.4835850295469468,12,3
Z90.1,1.0,3,4,0.0,0.4765448075056616,4,3
E53.8,1.0,3,3,0.0,0.48090107737512244,3,3
C48.2,1.0,3,4,0.0,0.48390275952693823,4,2
D30.0,0.6111111111111112,3,9,3.1206077977386695e-06,0.4846989141164857,9,3
I22.9,0.8681318681318682,3,14,4.814513689563272e-05,0.4893687707641196,14,2
L03.1,0.9454545454545454,3,11,1.3005351749810834e-07,0.491,11,2
E85.3,0.8571428571428571,3,7,3.734436210441005e-07,0.48807157057654077,7,2
K92.1,0.8476190476190476,3,15,2.1863520489294993e-06,0.4939637826961771,15,2
D17.4,1.0,3,4,0.0,0.48342632097144733,4,2
X04.X,0.9818181818181818,3,11,1.9625538446272813e-08,0.4104207300083589,11,3
I23.3,0.8666666666666667,3,10,1.7718623985107912e-07,0.4150464919695689,10,3
M49.0,1.0,3,3,0.0,0.47918022121014964,3,3
N40.X,0.5051264524948735,3,77,0.00022932094911806895,0.5121696801112656,77,3
N18.0,1.0,3,4,0.0,0.4774716369529984,4,3
B37.0,0.9047619047619048,3,7,8.990758090588637e-08,0.4869421487603306,7,3
I31.8,0.8928571428571429,3,8,5.270819589208059e-07,0.48629910861670517,8,2
D38.1,0.9047619047619048,3,7,4.019312590493226e-08,0.4856577645895153,7,2
Y83.0,0.9722222222222222,3,9,9.317174817927498e-09,0.48904382470119523,9,2
Z01.1,0.9818181818181818,3,11,1.317714724249746e-08,0.437741456166419,11,2
T66.X,0.7424242424242424,3,12,3.265143108038671e-06,0.48953140578265203,12,2
M34.1,0.6071428571428571,3,8,1.1379763705868553e-06,0.4779364049318624,8,3
I23.4,1.0,3,10,0.0,0.48342632097144733,10,2
C83.3,0.8333333333333334,3,12,1.5977538842493936e-06,0.4937981897418706,12,2
E23.0,1.0,3,8,0.0,0.48807157057654077,8,2
J69.0,0.8214285714285714,3,8,2.765570164542084e-06,0.4824762528660334,8,2
R33.X,1.0,3,6,0.0,0.48774834437086095,6,2
N02.3,1.0,3,3,0.0,0.479648323021817,3,3
I23.6,1.0,3,6,0.0,0.4823182711198428,6,2
J67.2,1.0,3,4,0.0,0.47778138177100227,4,3
D56.9,1.0,3,4,0.0,0.4835850295469468,4,2
K29.0,1.0,4,4,0.0,0.39248601119104715,4,3
M34.8,0.9047619047619048,3,7,1.8475334817727508e-07,0.48533772652388796,7,2
I10.9,0.975,3,16,5.200092735881868e-08,0.4923128342245989,16,2
I69.5,1.0,3,4,0.0,0.4824762528660334,4,2
E11.0,0.9444444444444444,3,9,7.104601765010869e-08,0.48823334438183624,9,2
Y61.7,0.9047619047619048,3,7,6.388919875150284e-08,0.48390275952693823,7,2
Z49.5,1.0,3,4,0.0,0.4812152891212022,4,3
Q05.7,1.0,4,4,0.0,0.37291139240506327,4,3
M00.8,1.0,3,4,0.0,0.4798045602605863,4,3
Z02.4,0.780952380952381,3,15,5.2040911634230016e-06,0.44908536585365855,15,2
Z95.9,1.0,3,6,0.0,0.47840207859694706,6,3
M51.2,1.0,3,4,0.0,0.48342632097144733,4,2
E73.9,1.0,3,4,0.0,0.4771622934888241,4,3
I74.1,0.7421052631578947,3,20,3.712356358015522e-06,0.49132755170113407,20,2
I23.5,0.9523809523809523,3,7,1.2664848192814327e-07,0.48342632097144733,7,2
L53.9,1.0,3,3,0.0,0.41528051874823796,3,2
M08.3,1.0,3,4,0.0,0.47685335059889933,4,3
I21.3,1.0,3,5,0.0,0.48200261780104714,5,2
Q61.3,0.7111111111111111,3,10,1.4015382908937826e-06,0.48904382470119523,10,2
C49.4,1.0,3,4,0.0,0.4771622934888241,4,3
C49.3,1.0,3,4,0.0,0.4771622934888241,4,3
I70.2,0.5714285714285714,3,14,3.494246057609096e-05,0.491,14,2
I25.0,0.961038961038961,3,22,5.835477315052048e-07,0.4949596774193548,22,2
I25.6,0.925,3,16,2.9299736201905713e-07,0.49132755170113407,16,2
E27.3,1.0,3,4,0.0,0.4812152891212022,4,3
I10.0,0.9642857142857143,3,8,2.4273692288811107e-08,0.48342632097144733,8,2
J32.0,0.8214285714285714,3,8,4.2664938527017727e-07,0.4845394736842105,8,3
C54.1,1.0,3,4,0.0,0.4779364049318624,4,3
K86.9,0.8611111111111112,3,9,1.692646065221282e-07,0.4903462050599201,9,2
I74.9,1.0,3,4,0.0,0.3741427482854966,4,3
Y83.X,1.0,3,4,0.0,0.4818449460255152,4,2
Z44.1,1.0,3,4,0.0,0.4812152891212022,4,3
I05.8,0.8444444444444444,3,10,2.6280892618686063e-07,0.48390275952693823,10,2
J11.0,0.8928571428571429,3,8,9.143136526998733e-08,0.488395225464191,8,2
I50.4,1.0,3,4,0.0,0.4851778656126482,4,2
I63.4,1.0,3,4,0.0,0.4818449460255152,4,3
T83.0,1.0,3,4,0.0,0.48105813193990854,4,3
J34.2,1.0,3,4,0.0,0.483743842364532,4,2
I48.1,1.0,3,7,0.0,0.48855721393034823,7,2
I37.0,0.8571428571428571,3,8,6.525237236498057e-07,0.48920624377283295,8,2
I07.9,1.0,3,4,0.0,0.3810139679255044,4,3
I61.0,0.8571428571428571,3,7,2.2391240684914634e-07,0.48295081967213116,7,2
I07.7,1.0,3,4,0.0,0.48200261780104714,4,2
F32.1,1.0,3,4,0.0,0.4244956772334294,4,2
J92.9,1.0,3,7,0.0,0.4887193098871931,7,2
I34.9,1.0,3,4,0.0,0.39353459791611006,4,3
H40.9,0.8571428571428571,3,8,6.583645769045302e-06,0.4056733682181217,8,3
K80.5,1.0,3,4,0.0,0.4779364049318624,4,3
I02.8,1.0,3,4,0.0,0.48011734028683184,4,3
E05.2,1.0,3,4,0.0,0.48043052837573386,4,2
L08.9,1.0,3,4,0.0,0.483743842364532,4,2
H15.1,0.6727272727272727,3,11,4.886243577386464e-06,0.48953140578265203,11,2
N84.0,1.0,3,4,0.0,0.4815299117358614,4,3
J91.X,1.0,4,4,0.0,0.4013623978201635,4,3
B16.9,1.0,3,4,0.0,0.48105813193990854,4,3
C48.8,0.7857142857142857,3,8,9.628658710650112e-07,0.4859782250082481,8,2
E75.2,1.0,3,4,0.0,0.4848584595128374,4,3
I63.1,1.0,3,8,0.0,0.48985700033255736,8,2
E76.2,0.6666666666666666,3,7,1.0942405598118462e-06,0.48501810997695094,7,2
M81.9,0.8909090909090909,3,11,9.822472905036571e-08,0.4921483461409957,11,2
J70.3,1.0,3,4,0.0,0.4776264591439689,4,3
Q27.9,1.0,3,4,0.0,0.48662041625371655,4,2
J96.1,0.6619047619047619,3,21,0.00018666010332089636,0.491,21,2
B01.8,1.0,3,3,0.0,0.39501206757843926,3,3
R10.3,0.9523809523809523,3,7,2.3060007674370557e-08,0.48390275952693823,7,2
K63.2,1.0,3,4,0.0,0.4831092161364382,4,2
M19.9,0.6009852216748769,3,29,0.00012632757867241123,0.49949135300101727,29,2
I89.8,0.7333333333333333,3,6,1.0300136761218848e-06,0.48137254901960785,6,3
G82.2,1.0,3,4,0.0,0.48342632097144733,4,2
E75.0,1.0,3,4,0.0,0.48105813193990854,4,3
G93.8,0.9523809523809523,3,7,3.713492226841204e-08,0.4831092161364382,7,2
K27.0,1.0,3,4,0.0,0.42400690846286704,4,2
I50.X,0.8666666666666667,3,6,2.0634395184977905e-07,0.39940347071583515,6,3
J44.8,0.7741935483870968,3,32,0.0001349398833577641,0.501361470388019,32,2
T02.9,1.0,3,4,0.0,0.4856577645895153,4,2
M30.0,1.0,3,4,0.0,0.4774716369529984,4,3
J64.X,1.0,3,4,0.0,0.48011734028683184,4,3
I70.4,0.7619047619047619,3,7,1.6721006475272327e-06,0.48533772652388796,7,3
E10.X,0.7636363636363637,3,11,1.7109639332450027e-06,0.48807157057654077,11,2
K80.2,1.0,3,7,0.0,0.48662041625371655,7,2
I49.X,0.9523809523809523,3,7,3.094377098184767e-08,0.4861386138613861,7,2
G93.4,0.5842105263157895,3,20,0.00017671872297851348,0.4928069588491134,20,2
N19.8,1.0,3,4,0.0,0.4209774221206059,4,2
Y83.2,1.0,3,6,0.0,0.4846989141164857,6,2
K74.3,0.6190476190476191,3,7,1.0526014449652572e-05,0.484380138112463,7,2
K75.4,1.0,3,3,0.0,0.47639068564036224,3,3
B90.9,1.0,3,7,0.0,0.48533772652388796,7,2
K29.5,1.0,3,4,0.0,0.4835850295469468,4,2
N81.4,1.0,4,4,0.0,0.37065928535480624,4,3
N39.02,1.0,3,4,0.0,0.48105813193990854,4,3
K76.6,0.625,3,16,2.2669868189308415e-05,0.4926421404682274,16,2
K25.3,1.0,3,4,0.0,0.48216039279869066,4,3
D44.1,0.6666666666666666,3,6,3.1499434441669825e-06,0.4848584595128374,6,2
E14.3,1.0,3,4,0.0,0.4812152891212022,4,3
N48.9,1.0,3,4,0.0,0.4835850295469468,4,2
E11.5,0.8181818181818182,3,11,1.378523231560681e-06,0.48855721393034823,11,2
E04.2,0.8571428571428571,3,8,1.6964853428957562e-07,0.41563205417607224,8,3
C71.1,1.0,3,4,0.0,0.48090107737512244,4,3
C71.2,1.0,3,4,0.0,0.48090107737512244,4,3
C25.2,1.0,3,2,0.0,0.47685335059889933,2,3
R58.X,0.7857142857142857,3,8,1.4347162849156745e-07,0.4840617811370358,8,2
G56.0,1.0,3,4,0.0,0.48295081967213116,4,2
L50.9,1.0,3,4,0.0,0.48295081967213116,4,2
B44.0,1.0,3,6,0.0,0.48326771653543305,6,2
R78.1,1.0,3,4,0.0,0.484380138112463,4,2
I63.5,1.0,4,4,0.0,0.38449490994518404,4,3
I62.0,0.9444444444444444,3,9,2.134814540431763e-08,0.48501810997695094,9,2
I70.8,0.9142857142857143,3,15,2.802052709060238e-07,0.48953140578265203,15,2
Q76.9,1.0,3,4,0.0,0.4774716369529984,4,3
R91.X,0.9090909090909091,3,11,1.278136334349918e-07,0.488395225464191,11,2
K31.1,1.0,3,4,0.0,0.4818449460255152,4,2
D72.9,1.0,3,4,0.0,0.48105813193990854,4,3
K63.3,1.0,3,4,0.0,0.48105813193990854,4,3
I23.2,0.8970588235294118,3,17,8.842143713337948e-07,0.48953140578265203,17,3
Q61.2,0.7619047619047619,3,7,1.0849184562989573e-06,0.4815299117358614,7,3
E13.1,1.0,3,3,0.0,0.48090107737512244,3,3
M40.5,1.0,4,4,0.0,0.417044167610419,4,3
K66.0,1.0,3,4,0.0,0.48105813193990854,4,3
Y84.6,1.0,3,4,0.0,0.4812152891212022,4,3
R59.0,0.7142857142857143,3,7,1.7968103127734809e-06,0.48216039279869066,7,2
S14.3,1.0,3,4,0.0,0.48058727569331156,4,3
Y43.4,1.0,3,4,0.0,0.48105813193990854,4,3
T65.9,1.0,3,4,0.0,0.4774716369529984,4,3
M93.8,1.0,3,4,0.0,0.4774716369529984,4,3
K70.0,0.8571428571428571,3,8,2.0076869922028107e-06,0.48501810997695094,8,3
Y84.1,1.0,3,4,0.0,0.48137254901960785,4,3
I72.0,0.8727272727272727,3,11,1.8473176132772967e-07,0.48920624377283295,11,2
C25.9,0.7333333333333333,3,6,4.0906238858880703e-07,0.4823182711198428,6,3
G20.X,0.7714285714285715,3,15,7.382355138788828e-06,0.491,15,2
N13.2,0.9285714285714286,3,8,9.457642876237454e-08,0.48774834437086095,8,2
I71.8,1.0,3,4,0.0,0.4815299117358614,4,2
Q45.9,1.0,3,4,0.0,0.4793361535958347,4,3
Q40.9,1.0,3,4,0.0,0.4793361535958347,4,3
N99.9,1.0,3,4,0.0,0.4812152891212022,4,3
I44.9,1.0,3,6,0.0,0.48662041625371655,6,2
I50.8,1.0,3,4,0.0,0.4818449460255152,4,2
I51.9,0.9047619047619048,3,7,4.1714241524776006e-08,0.4818449460255152,7,2
N32.0,1.0,3,4,0.0,0.47886866059817945,4,3
I83.9,1.0,3,4,0.0,0.47778138177100227,4,3
I80.0,1.0,3,4,0.0,0.4779364049318624,4,3
F31.9,0.8666666666666667,3,6,9.447000946159716e-08,0.4840617811370358,6,2
C73.X,1.0,3,5,0.0,0.4859782250082481,5,2
I95.8,1.0,3,4,0.0,0.479648323021817,4,3
T82.9,1.0,3,4,0.0,0.4818449460255152,4,2
D15.0,1.0,3,4,0.0,0.3843945720250522,4,3
I22.8,1.0,3,4,0.0,0.4815299117358614,4,3
S36.1,1.0,3,4,0.0,0.48058727569331156,4,3
S29.8,1.0,3,4,0.0,0.48058727569331156,4,3
K63.8,0.8666666666666667,3,6,4.1318070192587435e-07,0.48390275952693823,6,2
I72.3,0.72,3,26,0.0001129667156384073,0.4931369266822899,26,2
J96.9,0.9555555555555556,3,10,5.000558440742625e-08,0.4905094905094905,10,2
F82.1,1.0,3,4,0.0,0.47855750487329435,4,3
K51.3,1.0,3,2,0.0,0.48074412532637073,2,3
K21.0,1.0,3,4,0.0,0.4105351170568562,4,3
K29.7,1.0,3,4,0.0,0.47918022121014964,4,3
C67.9,0.9047619047619048,3,7,7.016229515528565e-08,0.48629910861670517,7,2
J42.X,0.8761904761904762,3,21,6.298262014988369e-07,0.4949596774193548,21,2
N20.2,1.0,3,4,0.0,0.48390275952693823,4,3
L80.X,1.0,3,7,0.0,0.4887193098871931,7,2
C80.X,1.0,3,4,0.0,0.4835850295469468,4,2
N34.2,1.0,3,4,0.0,0.4826343381389253,4,2
D46.9,1.0,3,4,0.0,0.4818449460255152,4,2
C25.0,0.9523809523809523,3,7,1.376716876081824e-08,0.48295081967213116,7,2
I24.9,0.8666666666666667,3,6,1.3817848576532851e-07,0.48279252704031467,6,2
D68.2,1.0,3,4,0.0,0.4846989141164857,4,2
C26.9,1.0,4,4,0.0,0.37983496647756576,4,3
I11.4,1.0,3,4,0.0,0.48200261780104714,4,2
M17.9,1.0,3,4,0.0,0.4815299117358614,4,3
L40.9,0.9285714285714286,3,8,1.3029760341133795e-07,0.4879099039417025,8,2
Z41.9,1.0,4,8,0.0,0.3917553191489362,8,3
Z95.2I,1.0,3,4,0.0,0.3884493670886076,4,3
I35.3,1.0,3,4,0.0,0.4780915287244401,4,3
C45.0,0.8095238095238095,3,7,6.598090864187326e-07,0.4831092161364382,7,2
M48.0,1.0,3,4,0.0,0.4771622934888241,4,3
I41.2,0.9333333333333333,3,6,2.4929738026346548e-08,0.47996089931573804,6,3
M86.9,1.0,4,4,0.0,0.3849973863042342,4,3
Z01.4,1.0,4,4,0.0,0.3552821997105644,4,3
K80.8,1.0,3,4,0.0,0.483743842364532,4,2
I63.0,1.0,3,4,0.0,0.4818449460255152,4,2
S34.2,1.0,3,4,0.0,0.47731691510045365,4,3
C15.5,1.0,3,4,0.0,0.4818449460255152,4,2
D63.0,1.0,3,4,0.0,0.48105813193990854,4,3
R17.X,0.8888888888888888,3,9,3.050197245874337e-07,0.4888815134417524,9,2
S06.9,1.0,3,4,0.0,0.48216039279869066,4,2
K76.7,1.0,3,4,0.0,0.4826343381389253,4,2
G72.2,1.0,3,3,0.0,0.4823182711198428,3,2
I72.9,1.0,3,7,0.0,0.4851778656126482,7,2
K66.8,0.7619047619047619,3,7,4.835360268397519e-06,0.4856577645895153,7,3
D48.9,1.0,3,2,0.0,0.3532374100719424,2,3
A43.0,1.0,3,4,0.0,0.4776264591439689,4,3
C75.9,1.0,3,4,0.0,0.4765448075056616,4,3
E04.0,1.0,3,4,0.0,0.4845394736842105,4,2
N08.1,1.0,3,2,0.0,0.38289576293215494,2,3
I39.0,1.0,3,4,0.0,0.48200261780104714,4,2
I81.X,1.0,4,4,0.0,0.3886543535620053,4,3
I09.0,1.0,3,4,0.0,0.48043052837573386,4,3
N17.2,1.0,3,2,0.0,0.4771622934888241,2,3
B91.X,1.0,3,4,0.0,0.4826343381389253,4,2
Y52.0,0.9454545454545454,3,11,6.117849142474113e-08,0.491,11,2
I61.4,1.0,3,4,0.0,0.38449490994518404,4,3
N45.9,1.0,3,4,0.0,0.3806201550387597,4,3
Y59.3,1.0,3,3,0.0,0.48326771653543305,3,2
M79.6,1.0,3,4,0.0,0.4846989141164857,4,2
M9260/,1.0,3,4,0.0,0.48390275952693823,4,3
N30.1,1.0,3,4,0.0,0.4812152891212022,4,3
E88.0,1.0,3,4,0.0,0.47685335059889933,4,3
N76.8,1.0,4,4,0.0,0.36587183308494786,4,3
I86.4,1.0,3,4,0.0,0.48216039279869066,4,3
S06.6,1.0,3,4,0.0,0.4846989141164857,4,3
B35.3,1.0,3,4,0.0,0.3984311604003246,4,3
D29.1,1.0,3,4,0.0,0.3606758080313418,4,3
I10.8,1.0,3,4,0.0,0.48342632097144733,4,2
D81.8,1.0,3,4,0.0,0.48342632097144733,4,2
K22.9,1.0,3,4,0.0,0.4856577645895153,4,2
J20.8,1.0,3,7,0.0,0.4848584595128374,7,2
E70.9,0.7142857142857143,3,7,1.3255742373254187e-06,0.4848584595128374,7,2
Z44.2,1.0,3,4,0.0,0.47840207859694706,4,3
I88.9,1.0,3,4,0.0,0.48390275952693823,4,2
F43.0,1.0,3,4,0.0,0.39703504043126686,4,3
C91.1,1.0,3,6,0.0,0.4869421487603306,6,2
N07.1,1.0,4,4,0.0,0.3890649762282092,4,3
F34.1,1.0,3,4,0.0,0.4845394736842105,4,2
K22.1,0.9285714285714286,3,8,7.074949625158798e-08,0.48807157057654077,8,2
I21.8,1.0,3,4,0.0,0.4815299117358614,4,3
K57.3,0.7272727272727273,3,11,1.8166941212172134e-06,0.48920624377283295,11,2
I62.X,1.0,3,4,0.0,0.4818449460255152,4,2
N35.9,1.0,3,4,0.0,0.48279252704031467,4,2
K40.X,1.0,3,4,0.0,0.4812152891212022,4,3
K22.3,0.8571428571428571,3,8,3.1221084595747597e-06,0.48645970937912814,8,2
171.5,1.0,3,4,0.0,0.4824762528660334,4,2
I42.6,1.0,3,4,0.0,0.48200261780104714,4,2
D43.1,1.0,3,4,0.0,0.4131837307152875,4,3
J94.8,0.9333333333333333,3,6,1.1530003837185277e-07,0.4859782250082481,6,2
I95.1,0.8076923076923077,3,13,1.3937827267728078e-06,0.49067288474350435,13,2
M13.1,1.0,3,4,0.0,0.48279252704031467,4,2
J39.8,1.0,4,4,0.0,0.38429428645969216,4,3
E10.4,1.0,3,4,0.0,0.48137254901960785,4,3
I94.3,1.0,3,4,0.0,0.4824762528660334,4,2
I24.5,1.0,3,4,0.0,0.3812111801242236,4,3
J15.8,1.0,3,4,0.0,0.40803324099722993,4,3
C61.X,0.6783625730994152,3,19,9.521780399047692e-06,0.4923128342245989,19,2
I69.1,1.0,3,4,0.0,0.4815299117358614,4,3
S02.9,1.0,3,4,0.0,0.4815299117358614,4,3
I18.X,1.0,4,4,0.0,0.3563134978229318,4,3
J68.0,1.0,3,4,0.0,0.47886866059817945,4,3
N41.0,1.0,3,4,0.0,0.48200261780104714,4,3
A16.7,1.0,3,4,0.0,0.479648323021817,4,2
G90.0,1.0,3,4,0.0,0.40070729053318827,4,3
Z95.6,1.0,3,4,0.0,0.483743842364532,4,2
G45.0,1.0,3,4,0.0,0.4771622934888241,4,3
M47.2,1.0,3,4,0.0,0.4771622934888241,4,3
I06.8,1.0,4,4,0.0,0.3748091603053435,4,3
K85.9,1.0,3,4,0.0,0.4812152891212022,4,3
Z43.2,1.0,3,3,0.0,0.4780915287244401,3,3
H25.9,1.0,3,4,0.0,0.48326771653543305,4,2
I82.1,1.0,3,5,0.0,0.47871303217419564,5,3
D66.X,1.0,3,4,0.0,0.4798045602605863,4,3
Y45.8,1.0,3,4,0.0,0.48342632097144733,4,2
N18,0,4,1,0.0,0.34488410208382114,1,2
Y40.1,1.0,3,4,0.0,0.47871303217419564,4,3
G50.0,1.0,3,7,0.0,0.48758689175769615,7,2
B69.0,1.0,4,4,0.0,0.3689879759519038,4,3
K71.2,1.0,4,4,0.0,0.3712197580645161,4,3
G92.X,0.8928571428571429,3,8,1.716304005408989e-07,0.48726430697982137,8,2
N11.1,1.0,3,4,0.0,0.4766990291262136,4,3
D73.1,1.0,3,4,0.0,0.37547795054804994,4,3
N20.1,1.0,3,6,0.0,0.484380138112463,6,3
D40.0,1.0,4,4,0.0,0.41202797202797203,4,3
T87.2,1.0,3,4,0.0,0.4096218020022247,4,2
M86.0,0,3,1,0.0,0.3822995068777576,1,3
R82.2,1.0,3,4,0.0,0.3741427482854966,4,3
D39.0,1.0,3,4,0.0,0.48342632097144733,4,2
I63.8,1.0,3,4,0.0,0.4823182711198428,4,2
N15.9,1.0,3,6,0.0,0.4851778656126482,6,3
R57.2,1.0,3,4,0.0,0.3748091603053435,4,3
T88.6,1.0,3,4,0.0,0.4818449460255152,4,2
C78.6,1.0,3,4,0.0,0.4824762528660334,4,3
K55.2,1.0,3,4,0.0,0.41214325685506437,4,2
J16.8,1.0,4,4,0.0,0.37206365243748424,4,3
C77.8,1.0,3,4,0.0,0.48027388327355724,4,3
S07.1,1.0,3,3,0.0,0.3928,3,3
J980.4,1.0,3,4,0.0,0.4816873773708306,4,3
G00.8,1.0,3,4,0.0,0.48295081967213116,4,2
K80.3,1.0,3,5,0.0,0.4840617811370358,5,2
B37.9,1.0,3,4,0.0,0.413067863151991,4,2
H40.8,1.0,3,4,0.0,0.48074412532637073,4,3
I77.5,1.0,3,6,0.0,0.484380138112463,6,2
C76.2,1.0,4,4,0.0,0.3825974025974026,4,3
F05.1,1.0,3,8,0.0,0.48678122934567086,8,2
K26.9,1.0,3,4,0.0,0.4794921875,4,3
N17.8,1.0,3,4,0.0,0.4846989141164857,4,2
I40.X,1.0,3,4,0.0,0.47778138177100227,4,3
L02.4,1.0,3,4,0.0,0.484380138112463,4,2
F01.1,1.0,3,4,0.0,0.4824762528660334,4,2
I84.1,1.0,3,8,0.0,0.488395225464191,8,2
H91.1,1.0,3,4,0.0,0.3940609951845907,4,3
K55.1,1.0,3,4,0.0,0.47855750487329435,4,3
